"NMSPC_CD","CMPNT_CD","PARM_NM","OBJ_ID","VER_NBR","PARM_TYP_CD","VAL","PARM_DESC_TXT","EVAL_OPRTR_CD","APPL_ID"
"KC-IACUC","Document","CORRESPONDENCE_SIGNATURE_TYPE","EAAE523DB7A4A6E9E040DC0A1F8A0F5D",1,"CONFG","S","Define correspondence signature type. Allowed values are N-No signature required,  D-Always use Default signature and S-Always use signed in user signature.","A","KC"
"KC-IACUC","Document","IACUC_ALL_COMM_REVIEWERS_DEFAULT_ASSIGNED","EAAE523DB711A6E9E040DC0A1F8A0F5D",1,"CONFG","3","Determines the default of an IACUC committee member.  The value should reference IACUC_PROTOCOL_REVIEWER_TYPE.REVIEWER_TYPE_CODE.  If you do no want a default value, enter an empty string.","A","KC"
"KC-IACUC","Document","IACUC_COMM_SELECTION_DURING_SUBMISSION","EAAE523DB728A6E9E040DC0A1F8A0F5D",1,"CONFG","N","Implementing institution can decide to allow committee/schedule/reviewers to be selected upon an IACUC submission.","A","KC"
"KC-IACUC","Document","IACUC_DISCLOSE_STATUS_CODES","EAAE523DB6F6A6E9E040DC0A1F8A0F5D",1,"CONFG","100;101;102;200;202","IACUC Protocol status codes for which a COI disclosure event will be considered active.","A","KC"
"KC-IACUC","Document","IACUC_DISPLAY_REVIEWER_NAME_TO_ACTIVE_COMMITTEE_MEMBERS","EAAE523DB833A6E9E040DC0A1F8A0F5D",1,"CONFG","1","Display Reviewer Name to Active Committee Members","A","KC"
"KC-IACUC","Document","IACUC_DISPLAY_REVIEWER_NAME_TO_PROTOCOL_PERSONNEL","EAAE523DB832A6E9E040DC0A1F8A0F5D",1,"CONFG","1","Display Reviewer Name to Protocol Personnel","A","KC"
"KC-IACUC","Document","IACUC_DISPLAY_REVIEWER_NAME_TO_REVIEWERS","EAAE523DB834A6E9E040DC0A1F8A0F5D",1,"CONFG","1","Display Reviewer Name to Primary and Secondary Reviewers","A","KC"
"KC-IACUC","Document","IACUC_PROTOCOL_ATTACHMENT_DEFAULT_SORT","EAAE523DB58AA6E9E040DC0A1F8A0F5D",1,"CONFG","ATTP","Default sort for IACUC protocol attachments","A","KC"
"KC-IACUC","Document","IACUC_PROTOCOL_PERSON_TRAINING_SECTION","EAAE523DB589A6E9E040DC0A1F8A0F5D",1,"CONFG","Y","This param can be used to configure whether or not to show the training status","A","KC"
"KC-IACUC","Document","PROTCOL_DEFAULT_EXPIRATION_DATE_DIFFERENCE","EAAE523DB75DA6E9E040DC0A1F8A0F5D",1,"CONFG","3","The number of years past the approval date that will be the default protocol expiration date.","A","KC"
"KC-IACUC","Document","iacuc.protocol.award.linking.enabled","EAAE523DB70EA6E9E040DC0A1F8A0F5D",1,"CONFG","Y","Linking from Award to IACUC PROTOCOL Funding source is configurable at impl time","A","KC"
"KC-IACUC","Document","iacuc.protocol.billable","EAAE523DB6B4A6E9E040DC0A1F8A0F5D",1,"CONFG","Y","Billable is configurable at impl time","A","KC"
"KC-IACUC","Document","iacuc.protocol.institute.proposal.linking.enabled","EAAE523DB70DA6E9E040DC0A1F8A0F5D",1,"CONFG","Y","Linking from Institution Proposal to IACUC PROTOCOL Funding source is configurable at impl time","A","KC"
"KC-IACUC","Document","iacuc.protocol.lay.statement1.default","EAAE523DB72DA6E9E040DC0A1F8A0F5D",1,"CONFG","Enter statement here","Default value for Lay Statement 1 for IACUC Protocol","A","KC"
"KC-IACUC","Document","iacuc.protocol.proposal.development.linking.enabled","EAAE523DB70CA6E9E040DC0A1F8A0F5D",1,"CONFG","Y","Linking from Proposal Development to IACUC PROTOCOL Funding source is configurable at impl time","A","KC"
"KC-IACUC","Document","iacuc.protocol.referenceID1","EAAE523DB587A6E9E040DC0A1F8A0F5D",1,"CONFG","Reference ID1","This param can be used to configure the label for its corresponding field at impl time.","A","KC"
"KC-IACUC","Document","iacuc.protocol.referenceID2","EAAE523DB588A6E9E040DC0A1F8A0F5D",1,"CONFG","Reference ID2","This param can be used to configure the label for its corresponding field at impl time.","A","KC"
"KC-IACUC","Document","iacuc.protocol.type.code.default","EAAE523DB72CA6E9E040DC0A1F8A0F5D",1,"CONFG","1","Default value of Protocol Type for IACUC Protocol","A","KC"
"KC-IACUC","Document","iacucProtocolAlternateSearchHelp","EAAE523DB7E5A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/alternatesearch.htm","IACUC Protocol Alternate Search Help","A","KC"
"KC-IACUC","Document","iacucProtocolAttachmentsHelp","EAAE523DB7F0A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/protocolattachments1.htm","IACUC Protocol Attachments Help","A","KC"
"KC-IACUC","Document","iacucProtocolExceptionHelp","EAAE523DB7ECA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/protocolexception.htm","IACUC Protocol Exception Help","A","KC"
"KC-IACUC","Document","iacucProtocolIncludedCategoriesHelp","EAAE523DB7EAA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/includedcategories.htm","IACUC Protocol Included Categories Help","A","KC"
"KC-IACUC","Document","iacucProtocolOverviewAndTimelineHelp","EAAE523DB7E9A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/overviewandtimeline.htm","IACUC Protocol Overview And Timeline Help","A","KC"
"KC-IACUC","Document","iacucProtocolPersonnelAttachmentSectionHelp","EAAE523DB7E2A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/personnelattachments2.htm ","IACUC Protocol Personnel Attachment Section Help","A","KC"
"KC-IACUC","Document","iacucProtocolProceduresHelp","EAAE523DB7E8A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/procedures.htm","IACUC Protocol Procedures Help","A","KC"
"KC-IACUC","Document","iacucProtocolProceduresSpecificSectionHelp","EAAE523DB7EBA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/procedurespecificsectionegdrugsanalgesics.htm","IACUC Protocol Procedures Specific Section Help","A","KC"
"KC-IACUC","Document","iacucProtocolProjectEndDateNumberOfYears","EAAE523DB6FEA6E9E040DC0A1F8A0F5D",1,"CONFG","5","Number of Years for Proposal Development Project End Date","A","KC"
"KC-IACUC","Document","iacucProtocolSpeciesGroupsHelp","EAAE523DB7E7A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/speciesgroups.htm","IACUC Protocol Species Groups Help","A","KC"
"KC-IACUC","Document","iacucProtocolThreeRsPageHelp","EAAE523DB7E3A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/thethreers.htm","IACUC Protocol Three Rs Page Help","A","KC"
"KC-IACUC","Document","iacucProtocolThreeRsPrinciplesHelp","EAAE523DB7E4A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/thethreers1.htm","IACUC Protocol Three Rs Principles Help","A","KC"
"KC-IACUC","Document","protocolActionCopyHelp","EAAE523DB7F9A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/copytonewdocument2.htm","IACUC Copy Protocol Help","A","KC"
"KC-IACUC","Document","protocolActionsHelp","EAAE523DB7F2A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/protocolactions1.htm","IACUC Protocol Actions Page Help","A","KC"
"KC-IACUC","Document","protocolAddPersonnelHelp","EAAE523DB7E1A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/addpersonnel1.htm","IACUC Protocol Add Personnel Help","A","KC"
"KC-IACUC","Document","protocolAdditionalInformationHelpUrl","EAAE523DB7DCA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/additionalinformation2.htm","IACUC Protocol Additional Information Help","A","KC"
"KC-IACUC","Document","protocolAreaOfResearchHelpUrl","EAAE523DB7DBA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/areaofresearch2.htm","IACUC Protocol Area of Research Help","A","KC"
"KC-IACUC","Document","protocolAvailableActionsHelpUrl","EAAE523DB7F3A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/requestanaction1.htm","IACUC Protocol Available Actions Help","A","KC"
"KC-IACUC","Document","protocolCustomDataHelp","EAAE523DB7EDA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/customdata6.htm","IACUC Protocol Custom Data Page Help","A","KC"
"KC-IACUC","Document","protocolDataValidationHelp","EAAE523DB7FAA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/datavalidation5.htm","IACUC Protocol Data Validation Help","A","KC"
"KC-IACUC","Document","protocolFundingSourcesHelpUrl","EAAE523DB7DFA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/fundingsources1.htm","IACUC Protocol Funding Sources Help","A","KC"
"KC-IACUC","Document","protocolHistoryHelp","EAAE523DB7F8A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/history1.htm","IACUC Protocol History Help","A","KC"
"KC-IACUC","Document","protocolMedusaHelp","EAAE523DB729A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/medusa.htm","Iacuc Protocol Medusa Help","A","KC"
"KC-IACUC","Document","protocolNotesAndAttachmentsHelp","EAAE523DB7EFA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/notesattachments3.htm","IACUC Protocol Notes and Attachments Page Help","A","KC"
"KC-IACUC","Document","protocolNotesHelpUrl","EAAE523DB7F1A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/notes9.htm","IACUC Protocol Notes Help","A","KC"
"KC-IACUC","Document","protocolOrganizationsHelpUrl","EAAE523DB7DEA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/organizations1.htm","IACUC Protocol Organizations Help","A","KC"
"KC-IACUC","Document","protocolOtherIdentifiersHelpUrl","EAAE523DB7DDA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/otheridentifiers1.htm","IACUC Protocol Other Identifiers Help","A","KC"
"KC-IACUC","Document","protocolPermissionsHelp","EAAE523DB7EEA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/permissions2.htm","IACUC Protocol Permissions Page Help","A","KC"
"KC-IACUC","Document","protocolPersonnelHelp","EAAE523DB7E0A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/personnel3.htm","IACUC Protocol Personnel Page Help","A","KC"
"KC-IACUC","Document","protocolPrintHelp","EAAE523DB7F4A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/print4.htm","IACUC Protocol Print Help","A","KC"
"KC-IACUC","Document","protocolProtocolHelp","EAAE523DB7D8A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/iacucprotocol.htm","IACUC Protocol Page Help","A","KC"
"KC-IACUC","Document","protocolQuestionnaireHelp","EAAE523DB7E6A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/questionnaire3.htm","IACUC Protocol Questionnaire Page Help","A","KC"
"KC-IACUC","Document","protocolRequiredFieldsHelpUrl","EAAE523DB7D9A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/requiredfieldsforsavingdocument2.htm","IACUC Protocol Required Fields for Saving Document Help","A","KC"
"KC-IACUC","Document","protocolStatusAndDatesHelpUrl","EAAE523DB7DAA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/statusdates1.htm","IACUC Protocol Status and Dates Help","A","KC"
"KC-IACUC","Document","protocolSubmissionDetailsHelp","EAAE523DB7F7A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/submissiondetails1.htm","IACUC Protocol Submission Details Help","A","KC"
"KC-IACUC","Document","protocolSummaryAndHistoryHelp","EAAE523DB7F5A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/summaryhistory1.htm","IACUC Protocol Summary and History Help","A","KC"
"KC-IACUC","Document","protocolSummaryHelp","EAAE523DB7F6A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/summary3.htm","IACUC Protocol Summary Help","A","KC"
"KC-IP","All","KIM_SHOW_BLANK_QUALIFIERS","B6A9051D48C5F9D0E040DC0A1F8A1D56",1,"CONFG","N","Whether to show the blank qualifiers in KIM Maintenance Screens","A","KUALI"
"KC-IP","Document","INSTITUTE_PROPOSAL_OTHER_GROUP","C041EF5965226B48E040DC0A1F8A15A8",1,"CONFG","OTHER","Other Group","A","KC"
"KC-IP","Document","INSTITUTIONAL_PROPOSAL_DISCLOSE_STATUS_CODES","C041EF5965AD6B48E040DC0A1F8A15A8",1,"CONFG","1;2","Institutional Proposal status codes a coi disclosure event will be considered active.","A","KC"
"KC-IP","Document","InstitutionalProposalActionsHelpUrl","B6A90093AB418D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/institutionalproposalactions.htm","Institutional Proposal Actions Help","A","KC"
"KC-IP","Document","InstitutionalProposalConstactsHelpUrl","B6A90093AB428D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/contacts.htm","Institutional Proposal Contacts Help","A","KC"
"KC-IP","Document","InstitutionalProposalCustomDataHelpUrl","B6A90093AB438D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/customdata1.htm","Institutional Proposal Custom Data Help","A","KC"
"KC-IP","Document","InstitutionalProposalDistributionHelpUrl","B6A90093AB448D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/distribution.htm","Institutional Proposal Distribution Help","A","KC"
"KC-IP","Document","InstitutionalProposalHelpUrl","B6A90093AB458D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/institutionalproposal.htm","Institutional Proposal Help","A","KC"
"KC-IP","Document","InstitutionalProposalHomeHelpUrl","C041EF5967FD6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/institutionalproposal1.htm","Institutional Proposal Help","A","KC"
"KC-IP","Document","InstitutionalProposalIPReviewHelpUrl","B6A90093AB468D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/intellectualpropertyreview.htm","Institutional Proposal Intellectual Property Review Help","A","KC"
"KC-IP","Document","InstitutionalProposalSpecialReviewHelpUrl","B6A90093AB478D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/specialreview2.htm","Institutional Proposal Special Review Help","A","KC"
"KC-IP","Document","InstitutionalProposalUnitAdministratorHelpUrl","B6A90093AB488D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/unitcontacts.htm","Institutional Proposal Unit Administrator Help","A","KC"
"KC-IP","Document","IntellectualPropertyReviewActivityHelpUrl","B6A90093AB498D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/activities.htm","Institutional Proposal Intellectual Property Reivew Activity Help","A","KC"
"KC-IP","Document","PROPOSAL_LOG_MERGED_STATUS_CODE","B6A90093AB4A8D60E040DC0A1F8A1D16",1,"CONFG","2","Code corresponding to Proposal Log status code Merged","A","KC"
"KC-IP","Document","PROPOSAL_LOG_PENDING_STATUS_CODE","B6A90093AB4B8D60E040DC0A1F8A1D16",1,"CONFG","1","Code corresponding to Proposal Log status code Pending","A","KC"
"KC-IP","Document","PROPOSAL_LOG_PERMANENT_TYPE_CODE","B6A90093AB4C8D60E040DC0A1F8A1D16",1,"CONFG","1","Code corresponding to Proposal Log type code Permanent","A","KC"
"KC-IP","Document","PROPOSAL_LOG_SUBMITTED_STATUS_CODE","B6A90093AB4D8D60E040DC0A1F8A1D16",1,"CONFG","3","Code corresponding to Proposal Log status code Submitted","A","KC"
"KC-IP","Document","PROPOSAL_LOG_TEMPORARY_STATUS_CODE","B6A90093AB4E8D60E040DC0A1F8A1D16",1,"CONFG","5","Code corresponding to Proposal Log status code Temporary","A","KC"
"KC-IP","Document","PROPOSAL_LOG_TEMPORARY_TYPE_CODE","B6A90093AB4F8D60E040DC0A1F8A1D16",1,"CONFG","2","Code corresponding to Proposal Log type code Temporary","A","KC"
"KC-IP","Document","PROPOSAL_LOG_VOID_STATUS_CODE","B6A90093AB508D60E040DC0A1F8A1D16",1,"CONFG","4","Code corresponding to Proposal Log status code Void","A","KC"
"KC-IP","Document","accountInfoHelpUrl","C041EF5967FE6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/accountinfo.htm","IP Account Info Help","A","KC"
"KC-IP","Document","centralAdministrationContactsHelpUrl","C041EF5968056B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/centraladministrationcontacts.htm","IP Central Administration Contacts Help","A","KC"
"KC-IP","Document","combinedCreditSplit1HelpUrl","C041EF5968046B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/combinedcreditsplit1.htm","IP Combined Credit Split Help","A","KC"
"KC-IP","Document","customData1HelpUrl","C041EF5968066B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/customdata1.htm","IP Custom Data Help","A","KC"
"KC-IP","Document","deliveryInfo1HelpUrl","C041EF5968016B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/deliveryinfo1.htm","IP Delivery Info Help","A","KC"
"KC-IP","Document","fundedAwardsHelpUrl","C041EF5968076B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/fundedawards.htm","IP Funded Awards Help","A","KC"
"KC-IP","Document","graduateStudentsHelpUrl","C041EF5968006B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/graduatestudents.htm","IP Graduate Students Help","A","KC"
"KC-IP","Document","institutionalProposalMedusaHelpUrl","C041EF5968086B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/medusa2.htm","IP Medusa Help","A","KC"
"KC-IP","Document","institutionalproposal.creditsplit.enabled","B6A90093AB518D60E040DC0A1F8A1D16",1,"CONFG","Y","Determines whether the Credit Split is turned on for Institutional Proposal","A","KC"
"KC-IP","Document","ipDistCostSharingHelp","C041EF59651C6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/costsharing1.htm","Cost Sharing Help","A","KC"
"KC-IP","Document","ipDistUnrecoveredFandAHelp","C041EF59651D6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/unrecoveredfa1.htm","Unrecovered F and A Help","A","KC"
"KC-IP","Document","ipNotesAttachmentsHelp","C041EF59651B6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/notesandattachments1.htm","Notes and Attachments Help","A","KC"
"KC-IP","Document","keywords1HelpUrl","C041EF5968026B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/keywords1.htm","IP Keywords Help","A","KC"
"KC-IP","Document","projectPeriodsAndAmountsHelpUrl","C041EF5967FF6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/projectperiodsandamounts.htm","IP Project Periods and Amounts Help","A","KC"
"KC-IP","Document","projectPersonnel1HelpUrl","C041EF5968036B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/projectpersonnel1.htm","IP Project Personnel Help","A","KC"
"KC-IP","Document","proposalcommenttype.generalcomment","B6A90093AB528D60E040DC0A1F8A1D16",1,"CONFG","16","Code for General Proposal Comment Type","A","KC"
"KC-IP","Document","proposalcommenttype.reviewercomment","B6A90093AB538D60E040DC0A1F8A1D16",1,"CONFG","17","Code for IP Reviewer Proposal Comment Type","A","KC"
"KC-IP","Document","validFundingProposalStatusCodes","B6A90093AB548D60E040DC0A1F8A1D16",1,"CONFG","1,2,6","comma delimited list of valid codes for proposal status on the institutional proposal tab","A","KC"
"KC-M","Document","abstractTypeMaintenanceHelp","B6A90093AB558D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/abstracttype.htm","Abstract Type Maintenance Document Help","A","KC"
"KC-M","Document","accountTypeMaintenanceHelp","EAAE523DB641A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/accounttype.htm","Maintenance Account Type Help","A","KC"
"KC-M","Document","activityTypeMaintenanceHelp","B6A90093AB568D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/activitytype.htm","Activity Type Maintenance Document Help","A","KC"
"KC-M","Document","attachmentTypeMaintenanceHelp","EAAE523DB642A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/attachmenttype.htm","Maintenance Attachment Type Help","A","KC"
"KC-M","Document","awardStatusMaintenanceHelp","EAAE523DB643A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/awardstatus.htm","Maintenance Award Status Help","A","KC"
"KC-M","Document","awardTransactionTypeMaintenanceHelp","EAAE523DB653A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/awardtransactiontype.htm","Maintenance Award Transaction Type Help","A","KC"
"KC-M","Document","awardTypeMaintenanceHelp","EAAE523DB644A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/awardtype.htm","Maintenance Award Type Help","A","KC"
"KC-M","Document","basisOfPaymentMaintenanceHelp","EAAE523DB645A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/basisofpayment.htm","Maintenance Basis of Payment Help","A","KC"
"KC-M","Document","batchCorrespondenceHelp","C041EF5967DF6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/batchcorrespondence1.htm","Batch Correspondence Help","A","KC"
"KC-M","Document","budgetCategoryMaintenanceHelp","B6A90093AB578D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetcategories.htm","Budget Category Maintenance Document Help","A","KC"
"KC-M","Document","budgetCategoryMapMaintenanceHelp","B6A90093AB588D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetcategorymaps.htm","Budget Category Mapping Maintenance Document Help","A","KC"
"KC-M","Document","budgetCategoryMappingMaintenanceHelp","B6A90093AB598D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetcategorymapping.htm","Budget Category Mapping Maintenance Document Help","A","KC"
"KC-M","Document","budgetCategoryTypeMaintenanceHelp","B6A90093AB5A8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetcategorytype.htm","Budget Category Type Maintenance Document Help","A","KC"
"KC-M","Document","budgetStatusMaintenanceHelp","B6A90093AB5B8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetstatus.htm","Budget Status Maintenance Document Help","A","KC"
"KC-M","Document","closeOutTypeMaintenanceHelp","EAAE523DB659A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/closeouttype1.htm","Maintenance Closeout Type Help","A","KC"
"KC-M","Document","contactTypeMaintenanceHelp","EAAE523DB64AA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/contacttype.htm","Maintenance Contact Type Help","A","KC"
"KC-M","Document","costElementMaintenanceHelp","B6A90093AB5C8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/costelement.htm","Cost Element Maintenance Document Help","A","KC"
"KC-M","Document","customAttributeDocumentMaintenanceHelp","B6A90093AB5D8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/customattribute.htm","Custom Attribute Document Maintenance Document Help","A","KC"
"KC-M","Document","customAttributeMaintenanceHelp","B6A90093AB5E8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/customattributedocument.htm","Custom Attribute Maintenance Document Help","A","KC"
"KC-M","Document","deadlineTypeMaintenanceHelp","B6A90093AB5F8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/deadlinetype.htm","Deadline Type Maintenance Document Help","A","KC"
"KC-M","Document","degreeTypeMaintenanceHelp","B6A90093AB608D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/degreetype.htm","Degree Type Maintenance Document Help","A","KC"
"KC-M","Document","frequencyBaseMaintenanceHelp","EAAE523DB64CA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/frequencybase.htm","Maintenance Frequency Base Help","A","KC"
"KC-M","Document","frequencyMaintenanceHelp","EAAE523DB64BA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/frequency.htm","Maintenance Frequency Help","A","KC"
"KC-M","Document","instituteLaRateMaintenanceHelp","B6A90093AB618D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/institutelarates.htm","Institute La Rate Maintenance Document Help","A","KC"
"KC-M","Document","instituteRateMaintenanceHelp","B6A90093AB628D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/instituterates.htm","Institute Rate Maintenance Document Help","A","KC"
"KC-M","Document","institutionalProposalStatusMaintenanceHelp","EAAE523DB63DA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/institutionalproposalstatus.htm","Maintenance Institutional Proposal Status Help","A","KC"
"KC-M","Document","investigatorCreditTypeMaintenanceHelp","B6A90093AB638D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/investigatorcredittype.htm","Investigator Credit Type Maintenance Document Help","A","KC"
"KC-M","Document","ipReviewActivityTypeMaintenanceHelp","EAAE523DB630A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/ipreviewactivitytype.htm","Maintenance IP Review Activity Type Help","A","KC"
"KC-M","Document","ipReviewRequirementTypeMaintenanceHelp","EAAE523DB631A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/ipreviewrequirementtype.htm","Maintenance IP Review Requirement Type Help","A","KC"
"KC-M","Document","ipReviewResultTypeMaintenanceHelp","EAAE523DB632A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/ipreviewresulttype.htm","Maintenance IP Review Result Type Help","A","KC"
"KC-M","Document","jobCodeMaintenanceHelp","EAAE523DB633A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/jobcode1.htm","Maintenance Job Code Help","A","KC"
"KC-M","Document","locationTypeMaintenanceHelp","EAAE523DB634A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/proposallocationtype.htm","Maintenance Location Type Help","A","KC"
"KC-M","Document","mailByMaintenanceHelp","B6A90093AB648D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/mailby.htm","Mail By Maintenance Document Help","A","KC"
"KC-M","Document","mailTypeMaintenanceHelp","EAAE523DB62EA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/mailtype.htm","Maintenance Mail Type Help","A","KC"
"KC-M","Document","methodOfPaymentMaintenanceHelp","EAAE523DB64DA6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/methodofpayment.htm","Maintenance Method of Payment Help","A","KC"
"KC-M","Document","narrativeStatusMaintenanceHelp","B6A90093AB658D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/narrativestatus.htm","Narrative Status Maintenance Document Help","A","KC"
"KC-M","Document","narrativeTypeMaintenanceHelp","B6A90093AB668D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/narrativetypes.htm","Narrative Type Maintenance Document Help","A","KC"
"KC-M","Document","negotiationActivityMaintenanceHelp","EAAE523DB654A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/negotiationactivitytype.htm","Maintenance Negotiation Activity Type Help","A","KC"
"KC-M","Document","negotiationAgreementMaintenanceHelp","EAAE523DB655A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/negotiationagreementtype.htm","Maintenance Negotiation Agreement Type Help","A","KC"
"KC-M","Document","negotiationAssociationMaintenanceHelp","EAAE523DB656A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/negotiationassociationtype.htm","Maintenance Negotiation Association Type Help","A","KC"
